1
#1
$1 10
  0.000000000000000e+00  2.237136719060091e+04  0.000000000000000e+00  0.000000000000000e+00  3.503314957247575e+00  3.503314957247575e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.497689360549735e+01  3.497689360549735e+01  6.995378721099470e+01  5.137327848731016e-01  5.137327848731016e-01  2.849855693070179e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.230769230769230e+00  2.156094925416966e+04  0.000000000000000e+00  0.000000000000000e+00  3.504487281328966e+00  3.504487281328966e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.373239653801402e+01  3.373239653801402e+01  6.746479307602804e+01  5.132308370665294e-01  5.132308370665294e-01  2.746617739384670e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.046153846153850e+01  2.237136231751513e+04  0.000000000000000e+00  0.000000000000000e+00  3.503314964298015e+00  3.503314964298015e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.497688612737104e+01  3.497688612737104e+01  6.995377225474208e+01  5.137327818538341e-01  5.137327818538341e-01  2.849855072294921e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.569230769230770e+01  2.156095403981913e+04  0.000000000000000e+00  0.000000000000000e+00  3.504487274407365e+00  3.504487274407365e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.373240389197972e+01  3.373240389197972e+01  6.746480778395944e+01  5.132308400296031e-01  5.132308400296031e-01  2.746618349021545e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.092307692307690e+01  1.867976340996368e+04  0.000000000000000e+00  0.000000000000000e+00  3.508651938831679e+00  3.508651938831679e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.929424372715521e+01  2.929424372715521e+01  5.858848745431042e+01  5.114490819800843e-01  5.114490819800843e-01  2.379587695536774e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.615384615384610e+01  2.035089637440144e+04  0.000000000000000e+00  0.000000000000000e+00  3.506236974685774e+00  3.506236974685774e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.187105330088399e+01  3.187105330088399e+01  6.374210660176799e+01  5.124820035830766e-01  5.124820035830766e-01  2.592470875719928e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.400000000000000e+01  1.726827471869275e+04  0.000000000000000e+00  0.000000000000000e+00  3.510690395380914e+00  3.510690395380914e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.711217472497756e+01  2.711217472497756e+01  5.422434944995513e+01  5.105777696743327e-01  5.105777696743327e-01  2.199780218941752e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.661538461538460e+01  1.894014542297749e+04  0.000000000000000e+00  0.000000000000000e+00  3.508275768571709e+00  3.508275768571709e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.969621508692261e+01  2.969621508692261e+01  5.939243017384521e+01  5.116099281875035e-01  5.116099281875035e-01  2.412757378723247e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.184615384615380e+01  1.648853285264931e+04  0.000000000000000e+00  0.000000000000000e+00  3.511815982695614e+00  3.511815982695614e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.590453847947230e+01  2.590453847947230e+01  5.180907695894459e+01  5.100968748082777e-01  5.100968748082777e-01  2.100450044923479e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.900000000000000e+01  1.763469038505782e+04  0.000000000000000e+00  0.000000000000000e+00  3.510161335643970e+00  3.510161335643970e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.767912383477152e+01  2.767912383477152e+01  5.535824766954305e+01  5.108038594510330e-01  5.108038594510330e-01  2.246457373892716e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
